date,area_type,area_code,area_name,metric,metric_name,value
2022-03-27,nation,N92000002,Northern Ireland,newAdmissions,New admissions,22.0
2022-03-27,nation,E92000001,England,newAdmissions,New admissions,2037.0
2022-03-27,nation,W92000004,Wales,newAdmissions,New admissions,41.0
2022-03-27,nation,S92000003,Scotland,newAdmissions,New admissions,142.0
2022-03-28,nation,S92000003,Scotland,newAdmissions,New admissions,208.0
2022-03-28,nation,E92000001,England,newAdmissions,New admissions,2280.0
2022-03-28,nation,N92000002,Northern Ireland,newAdmissions,New admissions,35.0
2022-03-28,nation,W92000004,Wales,newAdmissions,New admissions,26.0
2022-03-29,nation,W92000004,Wales,newAdmissions,New admissions,37.0
2022-03-29,nation,S92000003,Scotland,newAdmissions,New admissions,269.0
2022-03-29,nation,E92000001,England,newAdmissions,New admissions,2219.0
2022-03-29,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2022-03-30,nation,E92000001,England,newAdmissions,New admissions,2355.0
2022-03-30,nation,N92000002,Northern Ireland,newAdmissions,New admissions,23.0
2022-03-30,nation,W92000004,Wales,newAdmissions,New admissions,39.0
2022-03-30,nation,S92000003,Scotland,newAdmissions,New admissions,253.0
2022-03-31,nation,S92000003,Scotland,newAdmissions,New admissions,236.0
2022-03-31,nation,E92000001,England,newAdmissions,New admissions,2124.0
2022-03-31,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
2022-03-31,nation,W92000004,Wales,newAdmissions,New admissions,37.0
2022-04-01,nation,W92000004,Wales,newAdmissions,New admissions,46.0
2022-04-01,nation,S92000003,Scotland,newAdmissions,New admissions,207.0
2022-04-01,nation,E92000001,England,newAdmissions,New admissions,1846.0
2022-04-01,nation,N92000002,Northern Ireland,newAdmissions,New admissions,33.0
2022-04-02,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2022-04-02,nation,E92000001,England,newAdmissions,New admissions,1826.0
2022-04-02,nation,W92000004,Wales,newAdmissions,New admissions,52.0
2022-04-02,nation,S92000003,Scotland,newAdmissions,New admissions,172.0
2022-04-03,nation,S92000003,Scotland,newAdmissions,New admissions,149.0
2022-04-03,nation,N92000002,Northern Ireland,newAdmissions,New admissions,19.0
2022-04-03,nation,E92000001,England,newAdmissions,New admissions,2103.0
2022-04-03,nation,W92000004,Wales,newAdmissions,New admissions,25.0
2022-04-04,nation,W92000004,Wales,newAdmissions,New admissions,30.0
2022-04-04,nation,S92000003,Scotland,newAdmissions,New admissions,223.0
2022-04-04,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2022-04-04,nation,E92000001,England,newAdmissions,New admissions,2164.0
2022-04-05,nation,N92000002,Northern Ireland,newAdmissions,New admissions,33.0
2022-04-05,nation,E92000001,England,newAdmissions,New admissions,2308.0
2022-04-05,nation,W92000004,Wales,newAdmissions,New admissions,42.0
2022-04-05,nation,S92000003,Scotland,newAdmissions,New admissions,206.0
2022-04-06,nation,S92000003,Scotland,newAdmissions,New admissions,171.0
2022-04-06,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2022-04-06,nation,E92000001,England,newAdmissions,New admissions,2176.0
2022-04-06,nation,W92000004,Wales,newAdmissions,New admissions,63.0
2022-04-07,nation,W92000004,Wales,newAdmissions,New admissions,34.0
2022-04-07,nation,S92000003,Scotland,newAdmissions,New admissions,199.0
2022-04-07,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2022-04-07,nation,E92000001,England,newAdmissions,New admissions,1999.0
2022-04-08,nation,N92000002,Northern Ireland,newAdmissions,New admissions,26.0
2022-04-08,nation,E92000001,England,newAdmissions,New admissions,1751.0
2022-04-08,nation,W92000004,Wales,newAdmissions,New admissions,45.0
2022-04-08,nation,S92000003,Scotland,newAdmissions,New admissions,182.0
2022-04-09,nation,S92000003,Scotland,newAdmissions,New admissions,135.0
2022-04-09,nation,E92000001,England,newAdmissions,New admissions,1702.0
2022-04-09,nation,N92000002,Northern Ireland,newAdmissions,New admissions,14.0
2022-04-09,nation,W92000004,Wales,newAdmissions,New admissions,45.0
2022-04-10,nation,W92000004,Wales,newAdmissions,New admissions,32.0
2022-04-10,nation,S92000003,Scotland,newAdmissions,New admissions,145.0
2022-04-10,nation,E92000001,England,newAdmissions,New admissions,1792.0
2022-04-10,nation,N92000002,Northern Ireland,newAdmissions,New admissions,24.0
2022-04-11,nation,N92000002,Northern Ireland,newAdmissions,New admissions,24.0
2022-04-11,nation,E92000001,England,newAdmissions,New admissions,1909.0
2022-04-11,nation,W92000004,Wales,newAdmissions,New admissions,21.0
2022-04-11,nation,S92000003,Scotland,newAdmissions,New admissions,153.0
2022-04-12,nation,S92000003,Scotland,newAdmissions,New admissions,175.0
2022-04-12,nation,E92000001,England,newAdmissions,New admissions,2003.0
2022-04-12,nation,N92000002,Northern Ireland,newAdmissions,New admissions,19.0
2022-04-12,nation,W92000004,Wales,newAdmissions,New admissions,37.0
2022-04-13,nation,W92000004,Wales,newAdmissions,New admissions,33.0
2022-04-13,nation,S92000003,Scotland,newAdmissions,New admissions,169.0
2022-04-13,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
2022-04-13,nation,E92000001,England,newAdmissions,New admissions,1898.0
2022-04-14,nation,E92000001,England,newAdmissions,New admissions,1662.0
2022-04-14,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
2022-04-14,nation,W92000004,Wales,newAdmissions,New admissions,45.0
2022-04-14,nation,S92000003,Scotland,newAdmissions,New admissions,166.0
2022-04-15,nation,S92000003,Scotland,newAdmissions,New admissions,158.0
2022-04-15,nation,N92000002,Northern Ireland,newAdmissions,New admissions,22.0
2022-04-15,nation,E92000001,England,newAdmissions,New admissions,1416.0
2022-04-15,nation,W92000004,Wales,newAdmissions,New admissions,49.0
2022-04-16,nation,W92000004,Wales,newAdmissions,New admissions,27.0
2022-04-16,nation,S92000003,Scotland,newAdmissions,New admissions,118.0
2022-04-16,nation,E92000001,England,newAdmissions,New admissions,1288.0
2022-04-16,nation,N92000002,Northern Ireland,newAdmissions,New admissions,13.0
2022-04-17,nation,E92000001,England,newAdmissions,New admissions,1347.0
2022-04-17,nation,N92000002,Northern Ireland,newAdmissions,New admissions,11.0
2022-04-17,nation,W92000004,Wales,newAdmissions,New admissions,25.0
2022-04-17,nation,S92000003,Scotland,newAdmissions,New admissions,102.0
2022-04-18,nation,S92000003,Scotland,newAdmissions,New admissions,120.0
2022-04-18,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2022-04-18,nation,E92000001,England,newAdmissions,New admissions,1506.0
2022-04-18,nation,W92000004,Wales,newAdmissions,New admissions,28.0
2022-04-19,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-04-19,nation,S92000003,Scotland,newAdmissions,New admissions,149.0
2022-04-19,nation,N92000002,Northern Ireland,newAdmissions,New admissions,17.0
2022-04-19,nation,E92000001,England,newAdmissions,New admissions,1435.0
2022-04-20,nation,E92000001,England,newAdmissions,New admissions,1322.0
2022-04-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2022-04-20,nation,W92000004,Wales,newAdmissions,New admissions,26.0
2022-04-20,nation,S92000003,Scotland,newAdmissions,New admissions,150.0
2022-04-21,nation,S92000003,Scotland,newAdmissions,New admissions,124.0
2022-04-21,nation,E92000001,England,newAdmissions,New admissions,1264.0
2022-04-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,20.0
2022-04-21,nation,W92000004,Wales,newAdmissions,New admissions,26.0
2022-04-22,nation,W92000004,Wales,newAdmissions,New admissions,26.0
2022-04-22,nation,S92000003,Scotland,newAdmissions,New admissions,140.0
2022-04-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,15.0
2022-04-22,nation,E92000001,England,newAdmissions,New admissions,1184.0
2022-04-23,nation,E92000001,England,newAdmissions,New admissions,1087.0
2022-04-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2022-04-23,nation,W92000004,Wales,newAdmissions,New admissions,27.0
2022-04-23,nation,S92000003,Scotland,newAdmissions,New admissions,79.0
2022-04-24,nation,S92000003,Scotland,newAdmissions,New admissions,71.0
2022-04-24,nation,E92000001,England,newAdmissions,New admissions,1077.0
2022-04-24,nation,N92000002,Northern Ireland,newAdmissions,New admissions,11.0
2022-04-24,nation,W92000004,Wales,newAdmissions,New admissions,24.0
2022-04-25,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-04-25,nation,S92000003,Scotland,newAdmissions,New admissions,104.0
2022-04-25,nation,N92000002,Northern Ireland,newAdmissions,New admissions,15.0
2022-04-25,nation,E92000001,England,newAdmissions,New admissions,1138.0
2022-04-26,nation,N92000002,Northern Ireland,newAdmissions,New admissions,17.0
2022-04-26,nation,E92000001,England,newAdmissions,New admissions,1100.0
2022-04-26,nation,W92000004,Wales,newAdmissions,New admissions,21.0
2022-04-26,nation,S92000003,Scotland,newAdmissions,New admissions,113.0
2022-04-27,nation,S92000003,Scotland,newAdmissions,New admissions,115.0
2022-04-27,nation,E92000001,England,newAdmissions,New admissions,1082.0
2022-04-27,nation,N92000002,Northern Ireland,newAdmissions,New admissions,13.0
2022-04-27,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-04-28,nation,W92000004,Wales,newAdmissions,New admissions,25.0
2022-04-28,nation,S92000003,Scotland,newAdmissions,New admissions,102.0
2022-04-28,nation,E92000001,England,newAdmissions,New admissions,936.0
2022-04-28,nation,N92000002,Northern Ireland,newAdmissions,New admissions,9.0
2022-04-29,nation,E92000001,England,newAdmissions,New admissions,872.0
2022-04-29,nation,N92000002,Northern Ireland,newAdmissions,New admissions,7.0
2022-04-29,nation,W92000004,Wales,newAdmissions,New admissions,23.0
2022-04-29,nation,S92000003,Scotland,newAdmissions,New admissions,95.0
2022-04-30,nation,S92000003,Scotland,newAdmissions,New admissions,83.0
2022-04-30,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2022-04-30,nation,E92000001,England,newAdmissions,New admissions,718.0
2022-04-30,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-05-01,nation,W92000004,Wales,newAdmissions,New admissions,19.0
2022-05-01,nation,S92000003,Scotland,newAdmissions,New admissions,74.0
2022-05-01,nation,N92000002,Northern Ireland,newAdmissions,New admissions,8.0
2022-05-01,nation,E92000001,England,newAdmissions,New admissions,807.0
2022-05-02,nation,N92000002,Northern Ireland,newAdmissions,New admissions,8.0
2022-05-02,nation,E92000001,England,newAdmissions,New admissions,828.0
2022-05-02,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-05-02,nation,S92000003,Scotland,newAdmissions,New admissions,92.0
2022-05-03,nation,S92000003,Scotland,newAdmissions,New admissions,102.0
2022-05-03,nation,N92000002,Northern Ireland,newAdmissions,New admissions,8.0
2022-05-03,nation,E92000001,England,newAdmissions,New admissions,893.0
2022-05-03,nation,W92000004,Wales,newAdmissions,New admissions,16.0
2022-05-04,nation,W92000004,Wales,newAdmissions,New admissions,29.0
2022-05-04,nation,S92000003,Scotland,newAdmissions,New admissions,94.0
2022-05-04,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2022-05-04,nation,E92000001,England,newAdmissions,New admissions,873.0
2022-05-05,nation,N92000002,Northern Ireland,newAdmissions,New admissions,4.0
2022-05-05,nation,E92000001,England,newAdmissions,New admissions,777.0
2022-05-05,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-05-05,nation,S92000003,Scotland,newAdmissions,New admissions,74.0
2022-05-06,nation,S92000003,Scotland,newAdmissions,New admissions,79.0
2022-05-06,nation,E92000001,England,newAdmissions,New admissions,721.0
2022-05-06,nation,N92000002,Northern Ireland,newAdmissions,New admissions,9.0
2022-05-06,nation,W92000004,Wales,newAdmissions,New admissions,17.0
2022-05-07,nation,W92000004,Wales,newAdmissions,New admissions,19.0
2022-05-07,nation,S92000003,Scotland,newAdmissions,New admissions,69.0
2022-05-07,nation,E92000001,England,newAdmissions,New admissions,607.0
2022-05-07,nation,N92000002,Northern Ireland,newAdmissions,New admissions,12.0
2022-05-08,nation,N92000002,Northern Ireland,newAdmissions,New admissions,5.0
2022-05-08,nation,E92000001,England,newAdmissions,New admissions,669.0
2022-05-08,nation,W92000004,Wales,newAdmissions,New admissions,16.0
2022-05-08,nation,S92000003,Scotland,newAdmissions,New admissions,63.0
2022-05-09,nation,S92000003,Scotland,newAdmissions,New admissions,104.0
2022-05-09,nation,E92000001,England,newAdmissions,New admissions,731.0
2022-05-09,nation,N92000002,Northern Ireland,newAdmissions,New admissions,8.0
2022-05-09,nation,W92000004,Wales,newAdmissions,New admissions,8.0
2022-05-10,nation,W92000004,Wales,newAdmissions,New admissions,17.0
2022-05-10,nation,S92000003,Scotland,newAdmissions,New admissions,121.0
2022-05-10,nation,N92000002,Northern Ireland,newAdmissions,New admissions,12.0
2022-05-10,nation,E92000001,England,newAdmissions,New admissions,726.0
2022-05-11,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2022-05-11,nation,E92000001,England,newAdmissions,New admissions,671.0
2022-05-11,nation,W92000004,Wales,newAdmissions,New admissions,16.0
2022-05-11,nation,S92000003,Scotland,newAdmissions,New admissions,82.0
2022-05-12,nation,S92000003,Scotland,newAdmissions,New admissions,88.0
2022-05-12,nation,E92000001,England,newAdmissions,New admissions,680.0
2022-05-12,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2022-05-12,nation,W92000004,Wales,newAdmissions,New admissions,19.0
2022-05-13,nation,W92000004,Wales,newAdmissions,New admissions,13.0
2022-05-13,nation,S92000003,Scotland,newAdmissions,New admissions,71.0
2022-05-13,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2022-05-13,nation,E92000001,England,newAdmissions,New admissions,542.0
2022-05-14,nation,E92000001,England,newAdmissions,New admissions,553.0
2022-05-14,nation,N92000002,Northern Ireland,newAdmissions,New admissions,8.0
2022-05-14,nation,W92000004,Wales,newAdmissions,New admissions,8.0
2022-05-14,nation,S92000003,Scotland,newAdmissions,New admissions,49.0
2022-05-15,nation,S92000003,Scotland,newAdmissions,New admissions,49.0
2022-05-15,nation,N92000002,Northern Ireland,newAdmissions,New admissions,7.0
2022-05-15,nation,E92000001,England,newAdmissions,New admissions,566.0
2022-05-15,nation,W92000004,Wales,newAdmissions,New admissions,14.0
2022-05-16,nation,W92000004,Wales,newAdmissions,New admissions,8.0
2022-05-16,nation,S92000003,Scotland,newAdmissions,New admissions,90.0
2022-05-16,nation,N92000002,Northern Ireland,newAdmissions,New admissions,13.0
2022-05-16,nation,E92000001,England,newAdmissions,New admissions,589.0
2022-05-17,nation,E92000001,England,newAdmissions,New admissions,576.0
2022-05-17,nation,N92000002,Northern Ireland,newAdmissions,New admissions,4.0
2022-05-17,nation,W92000004,Wales,newAdmissions,New admissions,12.0
2022-05-17,nation,S92000003,Scotland,newAdmissions,New admissions,81.0
2022-05-18,nation,S92000003,Scotland,newAdmissions,New admissions,80.0
2022-05-18,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2022-05-18,nation,E92000001,England,newAdmissions,New admissions,626.0
2022-05-18,nation,W92000004,Wales,newAdmissions,New admissions,10.0
2022-05-19,nation,W92000004,Wales,newAdmissions,New admissions,10.0
2022-05-19,nation,S92000003,Scotland,newAdmissions,New admissions,69.0
2022-05-19,nation,N92000002,Northern Ireland,newAdmissions,New admissions,7.0
2022-05-19,nation,E92000001,England,newAdmissions,New admissions,573.0
2022-05-20,nation,E92000001,England,newAdmissions,New admissions,450.0
2022-05-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2022-05-20,nation,W92000004,Wales,newAdmissions,New admissions,7.0
2022-05-20,nation,S92000003,Scotland,newAdmissions,New admissions,72.0
2022-05-21,nation,S92000003,Scotland,newAdmissions,New admissions,56.0
2022-05-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,4.0
2022-05-21,nation,E92000001,England,newAdmissions,New admissions,387.0
2022-05-21,nation,W92000004,Wales,newAdmissions,New admissions,8.0
2022-05-22,nation,W92000004,Wales,newAdmissions,New admissions,12.0
2022-05-22,nation,S92000003,Scotland,newAdmissions,New admissions,52.0
2022-05-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,11.0
2022-05-22,nation,E92000001,England,newAdmissions,New admissions,463.0
2022-05-23,nation,E92000001,England,newAdmissions,New admissions,505.0
2022-05-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,16.0
2022-05-23,nation,W92000004,Wales,newAdmissions,New admissions,6.0
2022-05-23,nation,S92000003,Scotland,newAdmissions,New admissions,73.0
